V_NUMBER,AD_CTY_NAME,CASE_ID,CASE_REPCODE,INV_CTY_NAME,INV_CTY_CODE,PRODUCT,INIT_DATE,P_DUMP_DATE,P_INJ_DATE,P_DUMP_DEC,P_INJ_DEC,P_AD_DATE,P_AD_MEASURE,F_DUMP_DATE,F_INJ_DATE,F_DUMP_DEC,F_INJ_DEC,F_AD_DATE,F_AD_MEASURE,REVOKE_DATE,REVOKE_YEAR,WTO_F_AD_MEASURE,WTO_F_MARGIN_MIN,WTO_F_MARGIN_MAX,WTO_CITATION,RELATED_CVD,NOTES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,India,IND-AD-474,IND-AD-473,Indonesia,IDN,Hydrogen Peroxide,07/20/2007,.,.,B,B,.,.,07/18/2008,07/18/2008,A,A,09/04/2008,DPU ,IF,IF,MI,26.00,26.00,G/ADP/N/180/IND,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,India,IND-AD-475,IND-AD-473,South Korea,KOR,Hydrogen Peroxide,07/20/2007,.,.,B,B,.,.,07/18/2008,07/18/2008,A,A,09/04/2008,DPU ,IF,IF,MI,30.00,30.00,G/ADP/N/180/IND,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,India,IND-AD-476,IND-AD-473,Turkey,TUR,Hydrogen Peroxide,07/20/2007,.,.,B,B,.,.,07/18/2008,07/18/2008,A,A,09/04/2008,DPU ,IF,IF,MI,49.00,49.00,G/ADP/N/180/IND,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,India,IND-AD-477,IND-AD-473,European Union,EUN,Hydrogen Peroxide,07/20/2007,.,.,B,B,.,.,07/18/2008,07/18/2008,A,A,09/04/2008,DPU ,IF,IF,MI,52.00,52.00,G/ADP/N/180/IND,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,India,IND-AD-478,IND-AD-478,USA,USA,Potassium Carbonate,08/07/2007,.,.,W,W,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,India,IND-AD-479,IND-AD-478,Thailand,THA,Potassium Carbonate,08/07/2007,.,.,W,W,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,India,IND-AD-480,IND-AD-478,Russia,RUS,Potassium Carbonate,08/07/2007,.,.,W,W,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,India,IND-AD-481,IND-AD-481,China,CHN,Compact Fluorescent Lamps,08/30/2007,03/12/2008,03/12/2008,A,A,11/21/2008,DPU,02/27/2009,02/27/2009,A,A,05/26/2009,DPU ,IF,IF,SD,negative,60.00,G/ADP/N/188/IND,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,India,IND-AD-482,IND-AD-481,Sri Lanka,LKA,Compact Fluorescent Lamps,08/30/2007,03/12/2008,03/12/2008,T,T,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,imports were found to be negligible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,India,IND-AD-483,IND-AD-481,Vietnam,VNM,Compact Fluorescent Lamps,08/30/2007,03/12/2008,03/12/2008,A,A,11/21/2008,DPU,02/27/2009,02/27/2009,A,A,05/26/2009,DPU ,IF,IF,SD,70.00,85.00,G/ADP/N/188/IND,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,India,IND-AD-484,IND-AD-484,Iran,IRN,Compact Disc - Recordable (CD-R),09/12/2007,12/13/2007,12/13/2007,A,A,03/13/2008,SD,03/06/2009,03/06/2009,A,A,06/05/2009,SD,IF,IF,SD,68.92,68.92,G/ADP/N/188/IND,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,India,IND-AD-485,IND-AD-484,Malaysia,MYS,Compact Disc - Recordable (CD-R),09/12/2007,12/13/2007,12/13/2007,A,A,03/13/2008,SD,03/06/2009,03/06/2009,A,A,06/05/2009,SD,IF,IF,SD,56.10,56.10,G/ADP/N/188/IND,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,India,IND-AD-486,IND-AD-484,South Korea,KOR,Compact Disc - Recordable (CD-R),09/12/2007,12/13/2007,12/13/2007,A,A,03/13/2008,SD,03/06/2009,03/06/2009,A,A,06/05/2009,SD,IF,IF,SD,75.63,75.63,G/ADP/N/188/IND,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,India,IND-AD-487,IND-AD-484,Thailand,THA,Compact Disc - Recordable (CD-R),09/12/2007,12/13/2007,12/13/2007,A,A,03/13/2008,SD,03/06/2009,03/06/2009,A,A,06/05/2009,SD,IF,IF,SD,22.76,22.76,G/ADP/N/188/IND,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,India,IND-AD-488,IND-AD-484,UAE,ARE,Compact Disc - Recordable (CD-R),09/12/2007,12/13/2007,12/13/2007,A,A,03/13/2008,SD,03/06/2009,03/06/2009,A,A,06/05/2009,SD,IF,IF,SD,93.73,93.73,G/ADP/N/188/IND,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,India,IND-AD-489,IND-AD-484,Vietnam,VNM,Compact Disc - Recordable (CD-R),09/12/2007,12/13/2007,12/13/2007,A,A,03/13/2008,SD,03/06/2009,03/06/2009,A,A,06/05/2009,SD,IF,IF,SD,54.65,54.65,G/ADP/N/188/IND,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,India,IND-AD-490,IND-AD-490,Malaysia,MYS,"Cathode Ray Colour Picture Tubes of 14"" and 21"" (Flat) Sizes",09/25/2007,.,.,W,W,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,India,IND-AD-491,IND-AD-490,Thailand,THA,"Cathode Ray Colour Picture Tubes of 14"" and 21"" (Flat) Sizes",09/25/2007,.,.,W,W,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,India,IND-AD-492,IND-AD-490,China,CHN,"Cathode Ray Colour Picture Tubes of 14"" and 21"" (Flat) Sizes",09/25/2007,.,.,W,W,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,India,IND-AD-493,IND-AD-490,South Korea,KOR,"Cathode Ray Colour Picture Tubes of 14"" and 21"" (Flat) Sizes",09/25/2007,.,.,W,W,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,India,IND-AD-494,IND-AD-494,Malaysia,MYS,Cathode Ray Colour Television Picture Tubes,11/19/2007,05/07/2008,05/07/2008,A,A,07/24/2008,DPU,02/17/2009,02/17/2009,A,A,05/15/2009,DPU ,IF,IF,DPU,3.00,17.00,G/ADP/N/188/IND,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,India,IND-AD-495,IND-AD-494,Thailand,THA,Cathode Ray Colour Television Picture Tubes,11/19/2007,05/07/2008,05/07/2008,A,A,07/24/2008,DPU,02/17/2009,02/17/2009,A,A,05/15/2009,DPU ,IF,IF,DPU,30.00,37.00,G/ADP/N/188/IND,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,India,IND-AD-496,IND-AD-494,China,CHN,Cathode Ray Colour Television Picture Tubes,11/19/2007,05/07/2008,05/07/2008,A,A,07/24/2008,DPU,02/17/2009,02/17/2009,A,A,05/15/2009,DPU ,IF,IF,DPU,5.00,57.00,G/ADP/N/188/IND,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,India,IND-AD-497,IND-AD-494,South Korea,KOR,Cathode Ray Colour Television Picture Tubes,11/19/2007,05/07/2008,05/07/2008,A,A,07/24/2008,DPU,02/17/2009,02/17/2009,A,A,05/15/2009,DPU ,IF,IF,DPU,5.00,57.00,G/ADP/N/188/IND,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,India,IND-AD-498,IND-AD-498,China,CHN,Digital Versatile Discs - Recordable (DVD-R),11/20/2007,06/16/2008,06/16/2008,A,A,07/23/2008,SD,11/19/2008,11/19/2008,A,A,01/22/2009,SD,IF,IF,SD,64.72,64.72,G/ADP/N/188/IND,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,India,IND-AD-499,IND-AD-498,Hong Kong,HKG,Digital Versatile Discs - Recordable (DVD-R),11/20/2007,06/16/2008,06/16/2008,A,A,07/23/2008,SD,11/19/2008,11/19/2008,A,A,01/22/2009,SD,IF,IF,SD,62.96,62.96,G/ADP/N/188/IND,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,India,IND-AD-500,IND-AD-498,Taiwan,TWN,Digital Versatile Discs - Recordable (DVD-R),11/20/2007,06/16/2008,06/16/2008,A,A,07/23/2008,SD,11/19/2008,11/19/2008,A,A,01/22/2009,SD,IF,IF,SD,63.50,63.50,G/ADP/N/188/IND,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,India,IND-AD-501,IND-AD-501,China,CHN,Cable Ties,01/01/2008,09/23/2008,09/23/2008,A,A,10/31/2008,DPU,03/31/2009,03/31/2009,A,A,04/30/2009,DPU,IF,IF,DPU,340.00,350.00,G/ADP/N/188/IND,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,India,IND-AD-502,IND-AD-501,Taiwan,TWN,Cable Ties,01/01/2008,09/23/2008,09/23/2008,A,A,10/31/2008,DPU,03/31/2009,03/31/2009,A,A,04/30/2009,DPU,IF,IF,DPU,105.00,115.00,G/ADP/N/188/IND,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,India,IND-AD-503,IND-AD-503,China,CHN,Fully Drawn or Fully Oriented Yarn/Spin Draw Yarn Flat Yarn of Polyester,05/06/2008,01/23/2009,01/23/2009,A,A,03/26/2009,SD,09/29/2009,09/29/2009,A,A,11/11/2009,SD,IF,IF,SD,18.03,48.32,G/ADP/N/195/IND,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,India,IND-AD-504,IND-AD-503,Thailand,THA,Fully Drawn or Fully Oriented Yarn/Spin Draw Yarn Flat Yarn of Polyester,05/06/2008,01/23/2009,01/23/2009,A,A,03/26/2009,SD,09/29/2009,09/29/2009,A,A,11/11/2009,SD,IF,IF,SD,6.76,44.80,G/ADP/N/195/IND,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,India,IND-AD-505,IND-AD-503,Vietnam,VNM,Fully Drawn or Fully Oriented Yarn/Spin Draw Yarn Flat Yarn of Polyester,05/06/2008,01/23/2009,01/23/2009,A,A,03/26/2009,SD,09/29/2009,09/29/2009,A,A,11/11/2009,SD,IF,IF,SD,24.50,24.50,G/ADP/N/195/IND,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,India,IND-AD-506,IND-AD-506,China,CHN,Plain Medium Density Fibre Board,06/06/2008,02/02/2009,02/02/2009,A,A,02/27/2009,DPU,08/26/2009,08/26/2009,A,A,10/08/2009,DPU,IF,IF,SD,120.00,125.00,G/ADP/N/195/IND,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,India,IND-AD-507,IND-AD-506,Malaysia,MYS,Plain Medium Density Fibre Board,06/06/2008,02/02/2009,02/02/2009,A,A,02/27/2009,DPU,08/26/2009,08/26/2009,A,A,10/08/2009,DPU,IF,IF,SD,<1.00,27.00,G/ADP/N/195/IND,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,India,IND-AD-508,IND-AD-506,New Zealand,NZL,Plain Medium Density Fibre Board,06/06/2008,02/02/2009,02/02/2009,A,A,02/27/2009,DPU,08/26/2009,08/26/2009,W,W,10/08/2009,MI,IF,IF,MI,MI,MI,MI,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,India,IND-AD-509,IND-AD-506,Thailand,THA,Plain Medium Density Fibre Board,06/06/2008,02/02/2009,02/02/2009,A,A,02/27/2009,DPU,08/26/2009,08/26/2009,A,A,10/08/2009,DPU,IF,IF,SD,4.00,30.00,G/ADP/N/195/IND,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,India,IND-AD-510,IND-AD-506,Sri Lanka,LKA,Plain Medium Density Fibre Board,06/06/2008,02/02/2009,02/02/2009,A,A,02/27/2009,DPU,08/26/2009,08/26/2009,A,A,10/08/2009,DPU,IF,IF,SD,5.00,45.00,G/ADP/N/195/IND,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,India,IND-AD-511,IND-AD-511,China,CHN,Power Steering Gear System,06/13/2008,.,.,W,W,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,India,IND-AD-512,IND-AD-512,European Union,EUN,Thionyl Chloride,06/23/2008,03/31/2009,03/31/2009,A,A,04/29/2009,SD,12/11/2009,12/11/2009,W,W,.,.,.,.,.,.,.,.,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,India,IND-AD-513,IND-AD-513,China,CHN,Plastic Processing Machinery,07/08/2008,02/10/2009,02/10/2009,A,A,05/12/2009,AVD,12/31/2009,12/31/2009,A,A,03/23/2010,AVD,IF,IF,AVD,71.00,218.00,G/ADP/N/202/IND,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,India,IND-AD-514,IND-AD-514,Indonesia,IDN,Cathode Ray Colour Television Picture Tubes,09/15/2008,12/30/2008,12/30/2008,A,A,03/27/2009,DPU,09/10/2009,09/10/2009,A,A,12/09/2009,DPU,IF,IF,DPU,negative,40.00,G/ADP/N/195/IND,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,India,IND-AD-515,IND-AD-515,Belarus,BLR,Nylon Tyre Cord Fabrics,09/30/2008,03/03/2009,03/03/2009,A,A,04/29/2009,SD,09/29/2009,09/29/2009,A,A,10/30/2009,SD,IF,IF,SD,25.08,31.50,G/ADP/N/195/IND,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,India,IND-AD-516,IND-AD-516,China,CHN,Flax Fabrics,10/03/2008,02/17/2009,02/17/2009,A,A,05/26/2009,DPU,10/01/2009,10/01/2009,A,A,12/21/2009,DPU,IF,IF,DPU,219.00,219.00,G/ADP/N/195/IND,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,India,IND-AD-517,IND-AD-516,Hong Kong,HKG,Flax Fabrics,10/03/2008,02/17/2009,02/17/2009,A,A,05/26/2009,DPU,10/01/2009,10/01/2009,A,A,12/21/2009,DPU,IF,IF,DPU,120.00,120.00,G/ADP/N/195/IND,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,India,IND-AD-518,IND-AD-518,China,CHN,Tyre Curing Presses,10/16/2008,03/05/2009,03/05/2009,A,A,MI,AVD,10/15/2009,10/15/2009,A,A,01/08/2010,AVD,IF,IF,AVD,10.00,31.85,G/ADP/N/202/IND,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,India,IND-AD-519,IND-AD-519,China,CHN,Ceramic Tiles,10/17/2008,04/22/2009,04/22/2009,A,A,06/15/2009,SD,10/09/2009,10/09/2009,A,A,12/02/2009,SD,IF,IF,SD,-6.90,119.35,G/ADP/N/195/IND,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,India,IND-AD-520,IND-AD-520,China,CHN,Bus and Truck Radial Tyres,10/21/2008,.,.,B,B,.,.,01/01/2010,01/01/2010,A,A,02/19/2010,SD,IF,IF,SD,MI,MI,G/ADP/N/202/IND,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,India,IND-AD-521,IND-AD-520,Thailand,THA,Bus and Truck Radial Tyres,10/21/2008,.,.,B,B,.,.,01/01/2010,01/01/2010,A,A,02/19/2010,SD,IF,IF,SD,MI,MI,G/ADP/N/202/IND,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,India,IND-AD-522,IND-AD-522,China,CHN,Penicillin-G,11/03/2008,.,.,W,W,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,India,IND-AD-523,IND-AD-523,South Korea,KOR,Phosphoric Acid of All Grades and All Concentrations Excluding Agriculture Fertilizer Grade,11/12/2008,04/24/2009,04/24/2009,A,A,06/22/2009,SD,11/11/2009,11/11/2009,A,A,12/15/2009,SD,IF,IF,SD,35.00,45.00,G/ADP/N/195/IND,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,India,IND-AD-524,IND-AD-524,China,CHN,Diethyl Thio Phosphoryl Chloride,11/17/2008,05/25/2009,05/25/2009,A,A,06/22/2009,SD,05/06/2010,05/06/2010,A,A,07/07/2010,SD,IF,IF,SD,MI,MI,G/ADP/N/209/IND,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,India,IND-AD-525,IND-AD-525,China,CHN,Cold-Rolled Flat Products of Stainless Steel,11/25/2008,03/27/2009,03/27/2009,A,A,04/22/2009,SD,11/24/2009,11/24/2009,A,A,02/20/2010,SD,IF,IF,SD,3.20,7.91,G/ADP/N/202/IND,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,India,IND-AD-526,IND-AD-525,Japan,JPN,Cold-Rolled Flat Products of Stainless Steel,11/25/2008,03/27/2009,03/27/2009,A,A,04/22/2009,SD,11/24/2009,11/24/2009,T,T,.,.,.,.,.,.,.,.,.,volume of imports was found to be negligible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,India,IND-AD-527,IND-AD-525,South Korea,KOR,Cold-Rolled Flat Products of Stainless Steel,11/25/2008,03/27/2009,03/27/2009,A,A,04/22/2009,SD,11/24/2009,11/24/2009,A,A,02/20/2010,SD,IF,IF,SD,4.58,20.36,G/ADP/N/202/IND,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,India,IND-AD-528,IND-AD-525,European Union,EUN,Cold-Rolled Flat Products of Stainless Steel,11/25/2008,03/27/2009,03/27/2009,A,A,04/22/2009,SD,11/24/2009,11/24/2009,A,A,02/20/2010,SD,IF,IF,SD,16.94,29.45,G/ADP/N/202/IND,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,India,IND-AD-529,IND-AD-525,South Africa,ZAF,Cold-Rolled Flat Products of Stainless Steel,11/25/2008,03/27/2009,03/27/2009,A,A,04/22/2009,SD,11/24/2009,11/24/2009,A,A,02/20/2010,SD,IF,IF,SD,19.90,39.95,G/ADP/N/202/IND,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,India,IND-AD-530,IND-AD-525,Taiwan,TWN,Cold-Rolled Flat Products of Stainless Steel,11/25/2008,03/27/2009,03/27/2009,A,A,04/22/2009,SD,11/24/2009,11/24/2009,A,A,02/20/2010,SD,IF,IF,SD,0.37,16.36,G/ADP/N/202/IND,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,India,IND-AD-531,IND-AD-525,Thailand,THA,Cold-Rolled Flat Products of Stainless Steel,11/25/2008,03/27/2009,03/27/2009,A,A,04/22/2009,SD,11/24/2009,11/24/2009,A,A,02/20/2010,SD,IF,IF,SD,6.96,6.96,G/ADP/N/202/IND,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,India,IND-AD-532,IND-AD-525,USA,USA,Cold-Rolled Flat Products of Stainless Steel,11/25/2008,03/27/2009,03/27/2009,A,A,04/22/2009,SD,11/24/2009,11/24/2009,A,A,02/20/2010,SD,IF,IF,SD,75.99,249.84,G/ADP/N/202/IND,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,India,IND-AD-533,IND-AD-533,China,CHN,Hot Rolled Steel Products,11/28/2008,08/11/2009,08/11/2009,W,W,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,India,IND-AD-534,IND-AD-533,Indonesia,IDN,Hot Rolled Steel Products,11/28/2008,08/11/2009,08/11/2009,W,W,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,India,IND-AD-535,IND-AD-533,Iran,IRN,Hot Rolled Steel Products,11/28/2008,08/11/2009,08/11/2009,W,W,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,India,IND-AD-536,IND-AD-533,Japan,JPN,Hot Rolled Steel Products,11/28/2008,08/11/2009,08/11/2009,W,W,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,India,IND-AD-537,IND-AD-533,Kazakhstan,KAZ,Hot Rolled Steel Products,11/28/2008,08/11/2009,08/11/2009,W,W,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,India,IND-AD-538,IND-AD-533,Malaysia,MYS,Hot Rolled Steel Products,11/28/2008,08/11/2009,08/11/2009,W,W,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,India,IND-AD-539,IND-AD-533,Philippines,PHL,Hot Rolled Steel Products,11/28/2008,08/11/2009,08/11/2009,W,W,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,India,IND-AD-540,IND-AD-533,Romania,ROU,Hot Rolled Steel Products,11/28/2008,08/11/2009,08/11/2009,W,W,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,India,IND-AD-541,IND-AD-533,Russia,RUS,Hot Rolled Steel Products,11/28/2008,08/11/2009,08/11/2009,W,W,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,India,IND-AD-542,IND-AD-533,South Africa,ZAF,Hot Rolled Steel Products,11/28/2008,08/11/2009,08/11/2009,W,W,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,India,IND-AD-543,IND-AD-533,Saudi Arabia,SAU,Hot Rolled Steel Products,11/28/2008,08/11/2009,08/11/2009,W,W,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,India,IND-AD-544,IND-AD-533,South Korea,KOR,Hot Rolled Steel Products,11/28/2008,08/11/2009,08/11/2009,W,W,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,India,IND-AD-545,IND-AD-533,Thailand,THA,Hot Rolled Steel Products,11/28/2008,08/11/2009,08/11/2009,W,W,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,India,IND-AD-546,IND-AD-533,Turkey,TUR,Hot Rolled Steel Products,11/28/2008,08/11/2009,08/11/2009,W,W,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,India,IND-AD-547,IND-AD-533,Ukraine,UKR,Hot Rolled Steel Products,11/28/2008,08/11/2009,08/11/2009,W,W,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,India,IND-AD-548,IND-AD-548,China,CHN,Front Axle Beam and Steering Knuckle Meant for Heavy and Medium Commercial Vehicles,12/08/2008,04/24/2009,04/24/2009,A,A,06/15/2009,SD,03/05/2010,03/05/2010,A,A,04/12/2010,SD,IF,IF,SD,MI,MI,G/ADP/N/202/IND,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,India,IND-AD-549,IND-AD-549,Australia,AUS,Carbon Black used in Rubber Applications,12/26/2008,05/25/2009,05/25/2009,A,A,07/30/2009,SD,12/24/2009,12/24/2009,A,A,01/28/2010,SD,IF,IF,SD,MI,MI,G/ADP/N/202/IND,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,India,IND-AD-550,IND-AD-549,China,CHN,Carbon Black used in Rubber Applications,12/26/2008,05/25/2009,05/25/2009,A,A,07/30/2009,SD,12/24/2009,12/24/2009,A,A,01/28/2010,SD,IF,IF,SD,MI,MI,G/ADP/N/202/IND,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,India,IND-AD-551,IND-AD-549,Iran,IRN,Carbon Black used in Rubber Applications,12/26/2008,05/25/2009,05/25/2009,T,T,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,imports were found to be negligible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,India,IND-AD-552,IND-AD-549,Malaysia,MYS,Carbon Black used in Rubber Applications,12/26/2008,05/25/2009,05/25/2009,N,N,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,India,IND-AD-553,IND-AD-549,Russia,RUS,Carbon Black used in Rubber Applications,12/26/2008,05/25/2009,05/25/2009,A,A,07/30/2009,SD,12/24/2009,12/24/2009,A,A,01/28/2010,SD,IF,IF,SD,MI,MI,G/ADP/N/202/IND,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,India,IND-AD-554,IND-AD-549,Thailand,THA,Carbon Black used in Rubber Applications,12/26/2008,05/25/2009,05/25/2009,A,A,07/30/2009,SD,12/24/2009,12/24/2009,A,A,01/28/2010,SD,IF,IF,SD,MI,MI,G/ADP/N/202/IND,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
