V_NUMBER,AD_CTY_NAME,CASE_ID,CASE_REPCODE,INV_CTY_NAME,INV_CTY_CODE,PRODUCT,INIT_DATE,P_DUMP_DATE,P_INJ_DATE,P_DUMP_DEC,P_INJ_DEC,P_AD_DATE,P_AD_MEASURE,F_DUMP_DATE,F_INJ_DATE,F_DUMP_DEC,F_INJ_DEC,F_AD_DATE,F_AD_MEASURE,REVOKE_DATE,REVOKE_YEAR,WTO_F_AD_MEASURE,WTO_F_MARGIN_MIN,WTO_F_MARGIN_MAX,WTO_CITATION,CASE_ITA,CASE_ITC,RELATED_CVD,ITC_REPCODE,INIT_DATE_ITA,INIT_DATE_ITC,TERM_DATE,P_AD_DUTY,F_AD_DUTY,INIT_ITA_GP,INIT_ITC_GP,P_DUMP_GP,P_INJ_GP,F_DUMP_GP,F_INJ_GP,F_AD_MEASURE_GP,TERM_GP,REVOKE_GP,SUSP_GP,NOTES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,USA,USA-AD-732,USA-AD-732,Romania,ROU,Circular-Welded Non-Alloy Steel Pipe,05/03/1995,11/30/1995,06/28/1995,A,A,11/30/1995,AVD,05/14/1996,07/08/1996,A,N,.,.,.,.,.,.,.,.,A-485-804,731-TA-732,.,731-TA-732,05/22/1995,05/03/1995,.,44.69,.,60 / 27078,60/ 21828,60/61529,60/33428,61/24274,61/35814,.,.,.,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,USA,USA-AD-733,USA-AD-733,South Africa,ZAF,Circular-Welded Non-Alloy Steel Pipe,05/03/1995,11/30/1995,06/28/1995,A,A,11/30/1995,AVD,05/14/1996,07/08/1996,A,N,.,.,.,.,.,.,.,.,A-791-803,731-TA-733,.,731-TA-733,05/22/1995,05/03/1995,.,135.36,.,60 / 27078,60/ 21828,60/61533,60/33428,61/24271,61/35814,.,.,.,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,USA,USA-AD-734,USA-AD-734,Italy,ITA,Pasta,05/19/1995,01/19/1996,07/10/1995,A,A,01/19/1996,AVD,06/14/1996,07/24/1996,A,A,07/24/1996,AVD,IF,IF,AVD,0.00,46.67,G/ADP/N/22/USA,A-475-818,731-TA-734,USA-CVD-434,731-TA-734,06/08/1995,05/19/1995,.,15.85,12.09,60 / 30268,60/ 26899,61/ 1344,60/ 35563,61/ 30326,61/ 38473,61/ 38545,.,.,.,"revoked for Ferrara and Lensi in 70 fr 6832 on 2/9/05, for Delverde in 66 fr 65889 on 12/21/01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,USA,USA-AD-735,USA-AD-734,Turkey,TUR,Pasta,05/19/1995,01/19/1996,07/10/1995,A,A,01/19/1996,AVD,06/14/1996,07/24/1996,A,A,07/24/1996,AVD,IF,IF,AVD,51.49,62.29,G/ADP/N/22/USA, A-489-805 ,731-TA-735,USA-CVD-435,731-TA-734,06/08/1995,05/19/1995,.,15.61,60.87,60 / 30268,60/ 26899,61/ 1344,60/ 35563,61/ 30326,61/ 38473,61/ 38547,.,.,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,USA,USA-AD-736,USA-AD-736,Germany,DEU,Large Newspaper Printing Presses and Components,07/10/1995,03/01/1996,08/23/1995,A,A,03/01/1996,AVD,07/23/1996,09/05/1996,A,A,09/04/1996,AVD,02/25/2002,2002,AVD,30.72,46.40,G/ADP/N/22/USA, A-428-821  ,731-TA-736,.,731-TA-736,07/27/1995,07/10/1995,.,17.7,3.72,60 / 38546,60/ 35564,61/ 8029,60/ 43816,61/ 38166,61/ 46824,61/ 46621,.,67/ 8522,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,USA,USA-AD-737,USA-AD-736,Japan,JPN,Large Newspaper Printing Presses and Components,07/10/1995,03/01/1996,08/23/1995,A,A,03/01/1996,AVD,07/23/1996,09/05/1996,A,A,09/04/1996,AVD,02/25/2002,2002,AVD,56.28,62.96,G/ADP/N/22/USA, A-588-837,731-TA-737,.,731-TA-736,07/27/1995,07/10/1995,.,53.72,58.69,60 / 38546,60/ 35564,61/ 8035,60/ 43816,61/ 38139,61/ 46824,61/ 46623,.,67/ 8522,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,USA,USA-AD-738,USA-AD-738,United Kingdom,GBR,Foam Extruded Pvc,09/18/1995,05/13/1996,11/08/1995,A,A,05/13/1996,AVD,10/02/1996,.,A,W,.,AVD,10/09/1996,1996,AVD,MI,MI,MI, A-412-817 ,731-TA-738,.,731-TA-738,10/06/1995,09/18/1995,10/09/1996,4.29,0.00,60 / 52370,60/ 48167,61/ 22021,60/ 56352,61/ 51411,.,.,61/ 52957,.,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,USA,USA-AD-739,USA-AD-739,Japan,JPN,Clad Steel Plate,10/10/1995,02/28/1996,12/06/1995,A,A,02/28/1996,AVD,05/09/1996,07/03/1996,A,A,07/02/1996,AVD,IF,IF,AVD,118.53,118.53,G/ADP/N/16/USA,A-588-838,731-TA-739,.,731-TA-739,10/25/1995,10/10/1995,.,118.53,118.53,60 / 54666,60/ 52688,61/ 7469,60/ 62475,61/ 21158,61/ 34862,61/ 34421,.,.,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,USA,USA-AD-740,USA-AD-740,Japan,JPN,Sodium Azide,01/23/1996,08/16/1996,04/14/1996,A,A,08/16/1996,AVD,.,01/15/1997,OTH,OTH,01/07/1997,SA,01/11/2002,2002,SA,MI,MI,MI, A-588-839,731-TA-740,.,731-TA-740,02/09/1996,01/23/1996,01/11/2002,29.5,.,61 / 4959,61 / 1784,61 / 42585,61 / 10596,.,62/ 2180,.,67/1438,.,62 / 973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,USA,USA-AD-741,USA-AD-741,China,CHN,Melamine Institutional/Non-Institutional Dinnerware,02/14/1996,08/22/1996,04/04/1996,A,A,08/22/1996,AVD,01/13/1997,02/26/1997,A,P,02/25/1997,AVD,02/19/2002,2002,AVD,0.46,2.74,G/ADP/N/29/USA, A-570-844 ,731-TA-741,.,731-TA-741,03/01/1996,02/14/1996,.,10.49,7.06 (just Institutional),61 / 8039,61 / 5801,61 / 43337,61 / 15109,62 / 1708,62 / 8775,62 / 8426,.,67/ 7355,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,USA,USA-AD-742,USA-AD-741,Indonesia,IDN,Melamine Institutional/Non-Institutional Dinnerware,02/14/1996,08/22/1996,04/04/1996,A,A,08/22/1996,AVD,01/13/1997,02/26/1997,A,P,02/25/1997,AVD,02/19/2002,2002,AVD,8.95,12.90,G/ADP/N/29/USA, A-560-801  ,731-TA-742,.,731-TA-741,03/01/1996,02/14/1996,.,5.24,8.95 (just Institutional),61 / 8039,61 / 5801,61 / 43333,61 / 15109,62 / 1719,62 / 8775,62 / 8426,.,67/ 7355,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,USA,USA-AD-743,USA-AD-741,Taiwan,TWN,Melamine Institutional/Non-Institutional Dinnerware,02/14/1996,08/22/1996,04/04/1996,A,A,08/22/1996,AVD,01/13/1997,02/26/1997,A,P,02/25/1997,AVD,02/19/2002,2002,AVD,0.00,53.13,G/ADP/N/29/USA, A-583-825  ,731-TA-743,.,731-TA-741,03/01/1996,02/14/1996,.,1.55,3.25 (just Institutional),61 / 8039,61 / 5801,61 / 43341,61 / 15109,62 / 1726,62 / 8775,62 / 8426,.,67/ 7355,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,USA,USA-AD-744,USA-AD-744,China,CHN,Certain Brake Drums and Rotors,03/15/1996,10/10/1996,05/09/1996,A,A,10/10/1996,AVD,02/28/1997,04/16/1997,A,P,04/17/1997,AVD,06/25/2008,2008,AVD,8.51,16.07,G/ADP/N/29/USA, A-570-845 (Drums)  & A-570-846 (Rotors),731-TA-744,.,731-TA-744,04/03/1996,03/15/1996,.,105.56 (Drums) & 64.56 (Rotors),43.32 (just Rotors),61 / 14740,61 / 10787,61 / 53190,61 / 21207,62 / 9160,62 / 18650,62 / 18740,.,.,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,USA,USA-AD-745,USA-AD-745,Turkey,TUR,Steel Concrete Reinforcing Bars,03/18/1996,10/10/1996,05/03/1996,A,A,10/10/1996,AVD,03/04/1997,04/16/1997,A,A,04/17/1997,AVD,01/05/2009,2009,AVD,9.84,41.80,G/ADP/N/29/USA,A-489-807,731-TA-745,.,731-TA-745,04/04/1996,03/18/1996,.,15.94,16.06,61 / 15039,61 / 11063,61/53203,61 / 19958,62 / 9737,62 / 18653,62 / 18748,.,.,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,USA,USA-AD-746,USA-AD-746,Kazakhstan,KAZ,Beryllium and High-Beryllium Alloys,03/26/1996,08/28/1996,05/15/1996,A,A,08/28/1996,AVD,01/17/1997,03/05/1997,A,N,.,.,.,.,.,.,.,.,A-834-805,731-TA-746,.,731-TA-746,04/09/1996,03/26/1996,.,70.80,.,61 / 15770,61 / 13213,61/44293,61/24509,62/2648,62/10070,.,.,.,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,USA,USA-AD-747,USA-AD-747,Mexico,MEX,Fresh Tomatoes,04/05/1996,11/01/1996,06/06/1996,OTH,A,11/01/1996,.,.,.,.,.,.,.,IF,IF,MI,MI,MI,G/ADP/N/22/USA,A-201-820,731-TA-747,.,731-TA-747,04/05/1996,04/10/1996,.,.,.,61 / 18377,61 / 15968,61/ 56608,61 / 28891,.,.,.,.,.,61 / 56618,"suspension terminated in 67 fr 50858 on 8/6/02, suspended again in 67 fr 77044
on 12/16/02",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,USA,USA-AD-748,USA-AD-748,Japan,JPN,Engineered Process Gas Turbo Compressor Systems,05/17/1996,12/10/1996,07/09/1996,A,A,12/10/1996,AVD,05/05/1997,06/18/1997,A,A,06/16/1997,AVD,06/12/2002,2002,AVD,38.32,38.32,G/ADP/N/29/USA, A-588-840 ,731-TA-748,.,731-TA-748,06/04/1996,05/17/1996,.,34.37,38.32,61 / 28164,61 / 24952,61 / 65013,61 / 36080,62 / 24394,62 / 33115,62 / 32584,.,67/ 40270,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,USA,USA-AD-749,USA-AD-749,China,CHN,Persulfates,07/17/1996,12/27/1996,09/05/1996,A,A,12/27/1996,AVD,05/19/1997,07/01/1997,A,A,07/07/1997,AVD,IF,IF,AVD,32.22,34.97,G/ADP/N/35/USA,A-570-847 ,731-TA-749,.,731-TA-749,08/06/1996,07/17/1996,.,76.65,119.02,61 / 40817,61 / 37283,61 / 68232,61 / 46824,62 / 27222,62 / 35526,62 / 36259,.,.,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,USA,USA-AD-750,USA-AD-750,Japan,JPN,Vector Supercomputers,08/07/1996,04/07/1997,09/25/1996,A,A,04/07/1997,AVD,08/28/1997,10/16/1997,A,A,10/24/1997,AVD,05/03/2001,2001,AVD,173.08,454.00,G/ADP/N/35/USA, A-588-841,731-TA-750,.,731-TA-750,08/23/1996,08/07/1996,.,27.17,313.54,61 / 43527,61 / 41181,62 / 16544,61 / 50331,62 / 45623,62 / 53801,62 / 55392,.,66/ 22213,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,USA,USA-AD-751,USA-AD-751,Austria,AUT,Open-End Spun Rayon Singles Yarn,08/28/1996,03/26/1997,10/15/1996,A,A,03/26/1997,AVD,08/15/1997,09/26/1997,A,N,.,.,.,.,.,.,.,., A-433-807 ,731-TA-751,.,731-TA-751,09/13/1996,08/28/1996,.,7.93,.,61 / 48472,61 / 44344,62 / 14399,61 / 53760,62 / 43701,62 / 50624,.,.,.,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,USA,USA-AD-752,USA-AD-752,China,CHN,Crawfish Tail Meat,09/27/1996,03/26/1997,11/13/1996,A,A,03/26/1997,AVD,08/01/1997,09/19/1997,A,A,09/17/1997,AVD,IF,IF,AVD,91.50,201.63,G/ADP/N/35/USA,A-570-848,731-TA-752,.,731-TA-752,10/17/1996,09/27/1996,.,201.63,201.63,61 / 54154,61 / 50868,62 / 14392,61 / 58216,62 / 41347,62 / 49255,62 / 48218,.,.,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,USA,USA-AD-753,USA-AD-753,China,CHN,Cut To Length Carbon Steel Plate ,11/13/1996,06/11/1997,12/27/1996,A,A,06/11/1997,AVD,11/20/1997,12/17/1997,A,A,10/21/2003,AVD,IF,IF,SA,17.33,128.59,G/ADP/N/35/USA,A-570-849,731-TA-753,.,731-TA-753,12/03/1996,11/13/1996,.,172.2,128.59,61 / 64051,61 / 58216,62/31972,61 / 68293,62 / 61964,62 / 66128,68 / 60081,.,.,62 / 61773,"suspended 11/19/1997, suspended from 1997 to 2003, then reopened with the add order",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,USA,USA-AD-754,USA-AD-753,Russia,RUS,Cut To Length Carbon Steel Plate ,11/13/1996,06/11/1997,12/27/1996,A,A,06/11/1997,AVD,11/19/1997,12/17/1997,A,A,.,.,IF,IF,SA,MI,MI,G/ADP/N/35/USA,A-821-808,731-TA-754,.,731-TA-753,12/03/1996,11/13/1996,.,185,.,61 / 64051,61 / 58216,62/31967,61 / 68293,62 / 61787,62 / 66128,.,.,.,62 / 61780,"suspended 11/19/97, suspension revised in 68 fr 3859 1/27/03",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,USA,USA-AD-755,USA-AD-753,South Africa,ZAF,Cut To Length Carbon Steel Plate ,11/13/1996,.,12/27/1996,OTH,A,11/19/1997,.,.,12/17/1997,.,A,11/19/1997,SA,06/17/2003,2003,SA,MI,MI,G/ADP/N/35/USA,A-791-804,731-TA-755,.,731-TA-753,12/03/1996,11/13/1996,.,.,.,61 / 64051,61 / 58216,.,61 / 68293,.,62 / 66128,.,.,68 / 54417,62 / 61751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,USA,USA-AD-756,USA-AD-753,Ukraine,UKR,Cut To Length Carbon Steel Plate ,11/13/1996,06/11/1997,12/27/1996,A,A,06/11/1997,AVD,11/19/1997,12/17/1997,A,A,11/19/1997,SA,IF,IF,SA,MI,MI,G/ADP/N/35/USA,A-823-808,731-TA-756,.,731-TA-753,12/03/1996,11/13/1996,.,237.91,.,61 / 64051,61 / 58216,62/31958,61 / 68293,62 / 61754,62 / 66128,.,.,.,62 / 61766,"suspension revised in 68 fr 1438 1/10/03, in 68 fr 5075 1/31/03, and in 69 fr 6253 2/10/04",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,USA,USA-AD-757,USA-AD-757,China,CHN,Collated Roofing Nails,12/04/1996,05/12/1997,01/23/1997,A,A,05/12/1997,AVD,10/01/1997,11/20/1997,A,A,11/19/1997,AVD,11/25/2002,2002,AVD,0.00,118.41,G/ADP/N/35/USA,A-570-850,731-TA-757,.,731-TA-757,12/20/1996,12/04/1996,.,118.41,118.41,61 / 67306,61 / 64364,62/25899,62 / 3524,62 / 51410,62 / 62071,62 / 61729,.,67 / 70578,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,USA,USA-AD-758,USA-AD-757,South Korea,KOR,Collated Roofing Nails,12/04/1996,05/12/1997,01/23/1997,A,A,05/12/1997,AVD,10/01/1997,.,N,T,.,.,.,.,.,.,.,.,A-580-827,731-TA-758,.,731-TA-757,12/20/1996,12/04/1996,10/16/1997,5.53,.,61 / 67306,61 / 64364,62/25895,62/3524,62/51420,.,.,62/53799,.,.,terminated 10/16/97 62/53799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,USA,USA-AD-759,USA-AD-757,Taiwan,TWN,Collated Roofing Nails,12/04/1996,05/12/1997,01/23/1997,A,A,05/12/1997,AVD,10/01/1997,11/20/1997,A,A,11/19/1997,AVD,11/25/2002,2002,AVD,0.00,40.28,G/ADP/N/35/USA,A-583-826,731-TA-759,.,731-TA-757,12/20/1996,12/04/1996,.,5.39,2.98,61 / 67306,61 / 64364,62/25894,62 / 3524,62 / 51427,62 / 62071,62 / 61730,.,67 / 70578,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,USA,USA-AD-760,USA-AD-760,Japan,JPN,Needle Bearing Wire,02/25/1997,.,04/10/1997,.,N,.,.,.,.,.,.,.,.,.,.,.,.,.,.,A-588-842,731-TA-760,.,731-TA-760,03/13/1997,02/25/1997,.,.,.,62 / 11824,62 / 8458,.,62/17639,.,.,.,.,.,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,USA,USA-AD-761,USA-AD-761,South Korea,KOR,Static Random Access Memory Semiconductors,03/05/1997,10/01/1997,05/07/1997,A,A,10/01/1997,AVD,02/23/1998,04/15/1998,A,N,.,.,.,.,.,.,.,.,A-580-828,731-TA-761,.,731-TA-761,03/21/1997,03/05/1997,.,3.38,.,62 / 13596,62 / 10073,62 / 51437,62 / 24973,63 / 8934,63 / 18443,.,.,.,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,USA,USA-AD-762,USA-AD-762,Taiwan,TWN,Static Random Access Memory Semiconductors,03/05/1997,10/01/1997,05/07/1997,A,A,10/01/1997,AVD,02/23/1998,04/15/1998,A,A,04/16/1998,AVD,01/14/2002,2002,AVD,7.56,113.85,G/ADP/N/41/USA, A-583-827  ,731-TA-762,.,731-TA-762,03/21/1997,03/05/1997,.,41.3,41.75,62 / 13596,62 / 10073,62 / 51442,62 / 24973,63 / 8909,63 / 18443,63 / 18883,.,67 / 1718,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,USA,USA-AD-763,USA-AD-763,Canada,CAN,Carbon Steel Wire Rod,03/06/1997,10/01/1997,04/30/1997,A,A,10/01/1997,AVD,02/24/1998,04/25/1998,A,N,.,.,.,.,.,.,.,.,A-122-826,731-TA-763,USA-CVD-437,731-TA-763,03/24/1997,03/06/1997,.,7.79,.,62 / 13854,62 / 10292,62/51572,62/23485,63/9182,63/14475,.,.,.,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,USA,USA-AD-764,USA-AD-763,Germany,DEU,Carbon Steel Wire Rod,03/06/1997,10/01/1997,04/30/1997,A,A,10/01/1997,AVD,02/23/1998,04/25/1998,A,N,.,.,.,.,.,.,.,.,A-428-822,731-TA-764,USA-CVD-438,731-TA-763,03/24/1997,03/06/1997,.,72.51,.,62 / 13854,62 / 10292,62/51577,62/23485,63/8953,63/14475,.,.,.,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,USA,USA-AD-765,USA-AD-763,Trinidad & Tobago,TTO,Carbon Steel Wire Rod,03/06/1997,10/01/1997,04/30/1997,A,A,10/01/1997,AVD,02/24/1998,04/25/1998,A,N,.,.,.,.,.,.,.,.,A-274-802,731-TA-765,USA-CVD-439,731-TA-763,03/24/1997,03/06/1997,.,13.00,.,62 / 13854,62 / 10292,62/51581,62/23485,63/9177,63/14475,.,.,.,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,USA,USA-AD-766,USA-AD-763,Venezuela,VEN,Steel Wire Rod,03/06/1997,10/01/1997,04/30/1997,A,A,10/01/1997,AVD,02/23/1998,04/25/1998,A,N,.,.,.,.,.,.,.,.,A-307-813,731-TA-766,USA-CVD-440,731-TA-763,03/24/1997,03/06/1997,.,51.21,.,62 / 13854,62 / 10292,62/51584,62/23485,63 / 8946,63 / 14475,.,.,.,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,USA,USA-AD-767,USA-AD-767,Canada,CAN,Ultra High Temperature Milk,03/26/1997,.,.,.,W,.,.,.,.,.,.,.,.,.,.,.,.,.,., A-122-828,731-TA-767,.,731-TA-767,.,03/26/1997,04/07/1997,.,.,.,62 / 14442,.,.,.,.,.,62 / 16607,.,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,USA,USA-AD-768,USA-AD-768,Chile,CHL,Fresh Atlantic Salmon,06/20/1997,01/16/1998,08/06/1997,A,A,01/16/1998,AVD,07/09/1998,07/28/1998,A,A,07/30/1998,AVD,08/13/2003,2003,AVD,0.16,10.69,G/ADP/N/47/USA, A-337-803  ,731-TA-768,USA-CVD-441,731-TA-768,07/10/1997,06/20/1997,.,5.79,4.57,62 / 37027,62 / 33678,63 / 2664,62 / 42262,63 / 31411,63 / 40315,63 / 40699,.,68 / 48339,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,USA,USA-AD-769,USA-AD-769,Germany,DEU,Stainless Steel Wire Rod,08/06/1997,03/05/1998,09/24/1997,A,A,03/05/1998,AVD,07/29/1998,09/16/1998,A,N,.,.,.,.,.,.,.,.,A-428-824,731-TA-769,.,731-TA-769,08/26/1997,08/06/1997,.,19.45,.,62 / 45224,62 / 42263,63/10847,62/49994,63/40433,63/49610,.,.,.,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,USA,USA-AD-770,USA-AD-769,Italy,ITA,Stainless Steel Wire Rod,08/06/1997,03/05/1998,09/24/1997,A,A,03/05/1998,AVD,07/29/1998,09/16/1998,A,A,09/15/1998,AVD,IF,IF,AVD,12.73,12.73,G/ADP/N/47/USA,A-475-820,731-TA-770,USA-CVD-442,731-TA-769,08/26/1997,08/06/1997,.,5.77,12.73,62 / 45224,62 / 42263,63/10831,62/49994,63 / 40422,63/49610,63 / 49327,.,.,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,USA,USA-AD-771,USA-AD-769,Japan,JPN,Stainless Steel Wire Rod,08/06/1997,03/05/1998,09/24/1997,A,A,03/05/1998,AVD,07/29/1998,09/16/1998,A,A,09/15/1998,AVD,IF,IF,AVD,0.00,34.21,G/ADP/N/47/USA,A-588-843,731-TA-771,.,731-TA-769,08/26/1997,08/06/1997,.,26.69,25.26,62 / 45224,62 / 42263,63/10854,62/49994,63 / 40434,63/49610,63 / 49328,.,.,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,USA,USA-AD-772,USA-AD-769,South Korea,KOR,Stainless Steel Wire Rod,08/06/1997,03/05/1998,09/24/1997,A,A,03/05/1998,AVD,07/29/1998,09/16/1998,A,A,09/15/1998,AVD,IF,IF,AVD,5.19,28.44,G/ADP/N/47/USA,A-580-829,731-TA-772,.,731-TA-769,08/26/1997,08/06/1997,.,5.97,5.19,62 / 45224,62 / 42263,63/10825,62/49994,63 / 40404,63/49610,63 / 49331,.,.,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,USA,USA-AD-773,USA-AD-769,Spain,ESP,Stainless Steel Wire Rod,08/06/1997,03/05/1998,09/24/1997,A,A,03/05/1998,AVD,07/29/1998,09/16/1998,A,A,09/15/1998,AVD,IF,IF,AVD,4.73,4.73,G/ADP/N/47/USA,A-469-807,731-TA-773,.,731-TA-769,08/26/1997,08/06/1997,.,11.4,4.73,62 / 45224,62 / 42263,63/10849,62/49994,63 / 40391,63/49610,63 / 49330,.,.,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,USA,USA-AD-774,USA-AD-769,Sweden,SWE,Stainless Steel Wire Rod,08/06/1997,03/05/1998,09/24/1997,A,A,03/05/1998,AVD,07/29/1998,09/16/1998,A,A,09/15/1998,AVD,04/23/2007,2007,AVD,5.71,5.71,G/ADP/N/47/USA,A-401-806,731-TA-774,.,731-TA-769,08/26/1997,08/06/1997,.,6.51,5.71,62 / 45224,62 / 42263,63/10841,62/49994,63 / 40449,63/49610,63 / 49329,.,.,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,USA,USA-AD-775,USA-AD-769,Taiwan,TWN,Stainless Steel Wire Rod,08/06/1997,03/05/1998,09/24/1997,A,A,03/05/1998,AVD,07/29/1998,09/16/1998,A,A,09/15/1998,AVD,IF,IF,AVD,0.02,8.29,G/ADP/N/47/USA,A-583-828,731-TA-775,.,731-TA-769,08/26/1997,08/06/1997,.,17.09,8.29,62 / 45224,62 / 42263,63/10836,62/49994,63 / 40461,63/49610,63 / 49332,.,.,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,USA,USA-AD-776,USA-AD-776,Chile,CHL,Certain Preserved Mushrooms,01/16/1998,08/05/1998,03/03/1998,A,A,08/05/1998,AVD,10/22/1998,12/02/1998,A,A,12/02/1998,AVD,IF,IF,AVD,148.51,148.51,G/ADP/N/47/USA, A-337-804 ,731-TA-776,.,731-TA-776,02/02/1998,01/16/1998,.,142.43,148.51,63 / 5360,63 / 2693,63 / 41786,63 / 10411,63 / 56613,63 / 66575,63 / 66529,.,.,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,USA,USA-AD-777,USA-AD-776,China,CHN,Certain Preserved Mushrooms,01/16/1998,08/05/1998,03/03/1998,A,A,08/05/1998,AVD,12/31/1998,02/24/1999,A,A,02/19/1999,AVD,IF,IF,AVD,121.47,198.63,G/ADP/N/53/USA,A-570-851,731-TA-777,.,731-TA-776,02/02/1998,01/16/1998,.,198.63,198.63,63 / 5360,63 / 2693,63 / 41794,63 / 10411,63 / 72255,64 / 9178,64 / 8308,.,.,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,USA,USA-AD-778,USA-AD-776,India,IND,Certain Preserved Mushrooms,01/16/1998,08/05/1998,03/03/1998,A,A,08/05/1998,AVD,12/31/1998,02/24/1999,A,A,02/19/1999,AVD,IF,IF,AVD,6.28,243.87,G/ADP/N/53/USA,A-533-813 ,731-TA-778,.,731-TA-776,02/02/1998,01/16/1998,.,9.97,11.3,63 / 5360,63 / 2693,63 / 41789,63 / 10411,63 / 72246,64 / 9178,64 / 8311,.,.,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,USA,USA-AD-779,USA-AD-776,Indonesia,IDN,Certain Preserved Mushrooms,01/16/1998,08/05/1998,03/03/1998,A,A,08/05/1998,AVD,12/31/1998,02/24/1999,A,A,02/19/1999,AVD,IF,IF,AVD,7.94,22.84,G/ADP/N/53/USA,A-560-802  ,731-TA-779,.,731-TA-776,02/02/1998,01/16/1998,.,15.35,11.26,63 / 5360,63 / 2693,63 / 41783,63 / 10411,63 / 72268,64 / 9178,64 / 8310,.,.,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4_2012,USA,USA-AD-780,USA-AD-780,Denmark,DNK,Butter Cookies,02/17/1998,.,03/30/1998,.,N,.,.,.,.,.,.,.,.,.,.,.,.,.,., A-409-801 ,731-TA-780,USA-CVD-443,731-TA-780,03/05/1998,02/17/1998,.,.,.,63 / 10822,63 / 7828,.,63 / 15214,.,.,.,.,.,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
