cyear,ccode,scode,country,year,flag,fragment,democ,autoc,polity,polity2,durable,xrreg,xrcomp,xropen,xconst,parreg,parcomp,exrec,exconst,polcomp,prior,emonth,eday,eyear,eprec,interim,bmonth,bday,byear,bprec,post,change,d4,sf,regtrans
3472006,347,YGS,Serbia and Montenegro,2006,0,2,6,0,6,6,5,2,2,4,6,2,3,7,6,7,6,6,2,2006,1,,,,,,,98,1,,98
4902006,490,ZAI,Congo Kinshasa,2006,0,2,6,1,5,5,0,2,2,4,5,3,4,7,5,8,-8,12,6,1992,2,-88,12,6,2006,1,5,13,1,,3
5512006,551,ZAM,Zambia,2006,0,0,5,0,5,5,5,2,2,4,5,2,3,7,5,7,,,,,,,,,,,,,,,
5522006,552,ZIM,Zimbabwe,2006,0,0,1,5,-4,-4,7,2,1,4,2,3,3,3,2,6,,,,,,,,,,,,,,,
7002007,700,AFG,Afghanistan,2007,0,2,-66,-66,-66,,0,-66,-66,-66,-66,-66,-66,-66,-66,-66,,,,,,-66,,,,,,-66,,,-66
3392007,339,ALB,Albania,2007,0,0,9,0,9,9,10,3,3,4,7,2,4,8,7,9,,,,,,,,,,,,,,,
6152007,615,ALG,Algeria,2007,0,0,3,1,2,2,3,2,0,0,5,3,3,5,5,6,,,,,,,,,,,,,,,
5402007,540,ANG,Angola,2007,0,0,2,4,-2,-2,10,2,1,4,3,3,4,3,3,8,,,,,,,,,,,,,,,
1602007,160,ARG,Argentina,2007,0,0,8,0,8,8,24,3,3,4,6,2,4,8,6,9,,,,,,,,,,,,,,,
3712007,371,ARM,Armenia,2007,0,0,5,0,5,5,9,2,2,4,5,2,3,7,5,7,,,,,,,,,,,,,,,
9002007,900,AUL,Australia,2007,0,0,10,0,10,10,106,3,3,4,7,5,5,8,7,10,,,,,,,,,,,,,,,
3052007,305,AUS,Austria,2007,0,0,10,0,10,10,61,3,3,4,7,5,5,8,7,10,,,,,,,,,,,,,,,
3732007,373,AZE,Azerbaijan,2007,0,2,0,7,-7,-7,12,2,1,4,2,4,2,3,2,2,,,,,,,,,,,,,,,
6922007,692,BAH,Bahrain,2007,0,0,0,7,-7,-7,32,3,1,1,2,3,2,1,2,3,,,,,,,,,,,,,,,
2112007,211,BEL,Belgium,2007,0,0,8,0,8,8,63,3,3,4,7,2,3,8,7,7,10,6,9,2007,2,,6,10,2007,2,8,-2,1,,0
4342007,434,BEN,Benin,2007,0,0,7,0,7,7,16,3,3,4,5,2,4,8,5,9,,,,,,,,,,,,,,,
4392007,439,BFO,Burkina Faso,2007,0,0,2,2,0,0,6,2,0,0,3,3,4,5,3,8,,,,,,,,,,,,,,,
7602007,760,BHU,Bhutan,2007,0,0,0,5,-5,-5,2,3,1,1,2,2,0,1,2,5,,,,,,,,,,,,,,,
3702007,370,BLR,Belarus,2007,0,0,0,7,-7,-7,11,2,1,4,2,4,2,3,2,2,,,,,,,,,,,,,,,
7712007,771,BNG,Bangladesh,2007,0,0,0,6,-6,-6,0,2,1,4,2,3,2,3,2,3,6,1,10,2007,1,-8,9,9,2007,1,-6,-12,1,,-2
1452007,145,BOL,Bolivia,2007,0,0,8,0,8,8,25,3,3,4,7,2,3,8,7,7,,,,,,,,,,,,,,,
3462007,346,BOS,Bosnia,2007,0,3,-66,-66,-66,,0,-66,-66,-66,-66,-66,-66,-66,-66,-66,,,,,,-66,,,,,,-66,,,-66
5712007,571,BOT,Botswana,2007,0,0,8,0,8,8,41,2,2,4,7,2,4,7,7,9,,,,,,,,,,,,,,,
1402007,140,BRA,Brazil,2007,0,0,8,0,8,8,22,3,3,4,6,2,4,8,6,9,,,,,,,,,,,,,,,
5162007,516,BUI,Burundi,2007,0,0,7,1,6,6,2,2,2,4,6,3,4,7,6,8,,,,,,,,,,,,,,,
3552007,355,BUL,Bulgaria,2007,0,0,9,0,9,9,17,3,3,4,7,2,4,8,7,9,,,,,,,,,,,,,,,
8112007,811,CAM,Cambodia,2007,0,0,3,1,2,2,9,2,0,0,4,3,4,5,4,8,,,,,,,,,,,,,,,
202007,20,CAN,Canada,2007,0,0,10,0,10,10,119,3,3,4,7,5,5,8,7,10,,,,,,,,,,,,,,,
4712007,471,CAO,Cameroon,2007,0,0,1,5,-4,-4,15,2,1,4,2,3,3,3,2,6,,,,,,,,,,,,,,,
4022007,402,CAP,Cape Verde,2007,0,0,10,0,10,10,16,3,3,4,7,5,5,8,7,10,,,,,,,,,,,,,,,
4822007,482,CEN,Central African Republic,2007,0,0,1,2,-1,-1,4,2,0,0,3,3,3,5,3,6,,,,,,,,,,,,,,,
4832007,483,CHA,Chad,2007,0,0,1,3,-2,-2,15,2,0,0,2,3,3,5,2,6,,,,,,,,,,,,,,,
1552007,155,CHL,Chile,2007,0,0,10,0,10,10,18,3,3,4,7,5,5,8,7,10,,,,,,,,,,,,,,,
7102007,710,CHN,China,2007,0,0,0,7,-7,-7,58,2,1,4,3,4,1,3,3,1,,,,,,,,,,,,,,,
1002007,100,COL,Colombia,2007,0,3,7,0,7,7,50,3,3,4,6,2,3,8,6,7,,,,,,,,,,,,,,,
5812007,581,COM,Comoros,2007,0,2,9,0,9,9,1,3,3,4,7,2,4,8,7,9,,,,,,,,,,,,,,,
4842007,484,CON,Congo Brazzaville,2007,0,0,0,4,-4,-4,10,2,0,0,2,3,2,5,2,3,,,,,,,,,,,,,,,
942007,94,COS,Costa Rica,2007,0,0,10,0,10,10,88,3,3,4,7,5,5,8,7,10,,,,,,,,,,,,,,,
3442007,344,CRO,Croatia,2007,0,0,9,0,9,9,7,3,3,4,7,2,4,8,7,9,,,,,,,,,,,,,,,
402007,40,CUB,Cuba,2007,0,0,0,7,-7,-7,46,2,1,4,3,4,1,3,3,1,,,,,,,,,,,,,,,
3522007,352,CYP,Cyprus,2007,0,3,10,0,10,10,33,3,3,4,7,5,5,8,7,10,,,,,,,,,,,,,,,
3162007,316,CZR,Czech Republic,2007,1,0,8,0,8,8,14,3,3,4,7,2,3,8,7,7,,,,,,,,,,,,,,,
3902007,390,DEN,Denmark,2007,0,0,10,0,10,10,62,3,3,4,7,5,5,8,7,10,,,,,,,,,,,,,,,
5222007,522,DJI,Djibouti,2007,0,0,3,1,2,2,8,2,2,4,3,2,3,7,3,7,,,,,,,,,,,,,,,
422007,42,DOM,Dominican Rep,2007,0,0,8,0,8,8,11,3,3,4,6,2,4,8,6,9,,,,,,,,,,,,,,,
1302007,130,ECU,Ecuador,2007,0,0,5,0,5,5,7,3,3,4,4,2,3,8,4,7,7,11,28,2007,1,,11,29,2007,1,5,-2,1,,0
6512007,651,EGY,Egypt,2007,0,0,1,4,-3,-3,2,2,1,4,3,3,3,3,3,6,,,,,,,,,,,,,,,
4112007,411,EQG,Equatorial Guinea,2007,0,0,0,5,-5,-5,38,2,0,0,2,4,2,5,2,2,,,,,,,,,,,,,,,
5312007,531,ERI,Eritrea,2007,0,0,0,7,-7,-7,14,2,1,4,2,4,2,3,2,2,,,,,,,,,,,,,,,
3662007,366,EST,Estonia,2007,0,0,9,0,9,9,7,3,3,4,7,2,4,8,7,9,,,,,,,,,,,,,,,
5292007,529,ETI,Ethiopia,2007,0,0,1,4,-3,-3,2,2,1,4,3,3,3,3,3,6,,,,,,,,,,,,,,,
8602007,860,ETM,East Timor,2007,0,0,7,0,7,7,5,2,2,4,7,2,3,7,7,7,,,,,,,,,,,,,,,
3752007,375,FIN,Finland,2007,0,0,10,0,10,10,63,3,3,4,7,5,5,8,7,10,,,,,,,,,,,,,,,
9502007,950,FJI,Fiji,2007,0,0,0,4,-4,-4,0,1,0,0,2,3,2,4,2,3,6,12,4,2006,1,-3,4,12,2007,1,-4,-10,1,,-2
2202007,220,FRN,France,2007,0,0,9,0,9,9,38,3,3,4,6,5,5,8,6,10,,,,,,,,,,,,,,,
4812007,481,GAB,Gabon,2007,0,0,0,4,-4,-4,16,2,0,0,2,3,2,5,2,3,,,,,,,,,,,,,,,
4202007,420,GAM,Gambia,2007,0,0,0,5,-5,-5,10,2,0,0,2,4,2,5,2,2,,,,,,,,,,,,,,,
4522007,452,GHA,Ghana,2007,0,0,8,0,8,8,6,3,3,4,6,2,4,8,6,9,,,,,,,,,,,,,,,
2552007,255,GMY,Germany,2007,0,0,10,0,10,10,17,3,3,4,7,5,5,8,7,10,,,,,,,,,,,,,,,
4042007,404,GNB,Guinea-Bissau,2007,0,0,6,0,6,6,2,2,2,4,6,2,3,7,6,7,,,,,,,,,,,,,,,
3502007,350,GRC,Greece,2007,0,0,10,0,10,10,32,3,3,4,7,5,5,8,7,10,,,,,,,,,,,,,,,
3722007,372,GRG,Georgia,2007,0,2,7,1,6,6,16,3,3,4,5,3,4,8,5,8,7,11,6,2007,1,,11,7,2007,1,6,-1,1,,0
902007,90,GUA,Guatemala,2007,0,0,8,0,8,8,11,3,3,4,6,2,4,8,6,9,,,,,,,,,,,,,,,
4382007,438,GUI,Guinea,2007,0,0,1,2,-1,-1,12,2,0,0,3,3,3,5,3,6,,,,,,,,,,,,,,,
1102007,110,GUY,Guyana,2007,0,0,6,0,6,6,15,3,3,4,5,2,3,8,5,7,,,,,,,,,,,,,,,
412007,41,HAI,Haiti,2007,0,0,6,1,5,5,1,2,2,4,6,3,3,7,6,6,,,,,,,,,,,,,,,
912007,91,HON,Honduras,2007,0,0,7,0,7,7,25,3,3,4,5,2,4,8,5,9,,,,,,,,,,,,,,,
3102007,310,HUN,Hungary,2007,0,0,10,0,10,10,17,3,3,4,7,5,5,8,7,10,,,,,,,,,,,,,,,
7502007,750,IND,India,2007,0,0,9,0,9,9,57,3,3,4,7,2,4,8,7,9,,,,,,,,,,,,,,,
8502007,850,INS,Indonesia,2007,0,0,8,0,8,8,8,3,3,4,6,2,4,8,6,9,,,,,,,,,,,,,,,
2052007,205,IRE,Ireland,2007,0,0,10,0,10,10,86,3,3,4,7,5,5,8,7,10,,,,,,,,,,,,,,,
6302007,630,IRN,Iran,2007,0,0,0,6,-6,-6,3,2,1,4,2,3,2,3,2,3,,,,,,,,,,,,,,,
6452007,645,IRQ,Iraq,2007,0,3,-66,-66,-66,,0,-66,-66,-66,-66,-66,-66,-66,-66,-66,,,,,,-66,,,,,,-66,,,-66
6662007,666,ISR,Israel,2007,0,0,10,0,10,10,59,3,3,4,7,5,5,8,7,10,,,,,,,,,,,,,,,
3252007,325,ITA,Italy,2007,0,0,10,0,10,10,59,3,3,4,7,5,5,8,7,10,,,,,,,,,,,,,,,
4372007,437,IVO,Ivory Coast,2007,0,0,-88,-88,-88,0,0,-88,-88,-88,-88,-88,-88,-88,-88,-88,,4,6,2007,2,-88,,,,,,-77,,1,-77
512007,51,JAM,Jamaica,2007,0,0,9,0,9,9,48,3,3,4,7,2,4,8,7,9,,,,,,,,,,,,,,,
6632007,663,JOR,Jordan,2007,0,0,2,5,-3,-3,18,3,1,2,3,3,4,2,3,8,-2,7,30,2007,2,,7,31,2007,2,-3,-1,1,,0
7402007,740,JPN,Japan,2007,0,0,10,0,10,10,55,3,3,4,7,5,5,8,7,10,,,,,,,,,,,,,,,
5012007,501,KEN,Kenya,2007,0,0,7,0,7,7,5,3,3,4,6,2,3,8,6,7,8,10,22,2007,2,,10,23,2007,2,7,-1,1,,0
6902007,690,KUW,Kuwait,2007,0,0,0,7,-7,-7,43,3,1,2,3,4,2,2,3,2,,,,,,,,,,,,,,,
7032007,703,KYR,Kyrgyzstan,2007,0,0,3,0,3,3,0,2,2,4,4,2,0,7,4,5,4,12,15,2007,1,3,,,,,,0,,,-1
7052007,705,KZK,Kazakhstan,2007,0,0,0,6,-6,-6,16,2,1,4,2,3,2,3,2,3,,,,,,,,,,,,,,,
8122007,812,LAO,Laos,2007,0,0,0,7,-7,-7,32,2,1,4,3,4,1,3,3,1,,,,,,,,,,,,,,,
3672007,367,LAT,Latvia,2007,0,0,8,0,8,8,16,2,2,4,7,2,4,7,7,9,,,,,,,,,,,,,,,
4502007,450,LBR,Liberia,2007,0,0,7,1,6,6,1,2,2,4,6,3,4,7,6,8,,,,,,,,,,,,,,,
6602007,660,LEB,Lebanon,2007,0,0,6,0,6,6,2,2,2,4,6,2,3,7,6,7,,,,,,,,,,,,,,,
5702007,570,LES,Lesotho,2007,0,0,8,0,8,8,5,3,3,4,7,2,3,8,7,7,,,,,,,,,,,,,,,
6202007,620,LIB,Libya,2007,0,0,0,7,-7,-7,56,1,0,0,1,4,1,4,1,1,,,,,,,,,,,,,,,
3682007,368,LIT,Lithuania,2007,0,0,10,0,10,10,16,3,3,4,7,5,5,8,7,10,,,,,,,,,,,,,,,
2122007,212,LUX,Luxembourg,2007,0,0,10,0,10,10,62,3,3,4,7,5,5,8,7,10,,,,,,,,,,,,,,,
4352007,435,MAA,Mauritania,2007,0,0,4,0,4,4,0,2,2,4,5,2,0,7,5,5,-6,8,3,2005,1,-3,4,19,2007,1,4,10,1,,3
3432007,343,MAC,Macedonia,2007,0,0,9,0,9,9,5,3,3,4,7,2,4,8,7,9,,,,,,,,,,,,,,,
5802007,580,MAG,Madagascar,2007,0,0,7,0,7,7,9,3,3,4,5,2,4,8,5,9,,,,,,,,,,,,,,,
8202007,820,MAL,Malaysia,2007,0,0,4,1,3,3,36,2,2,4,4,3,3,7,4,6,,,,,,,,,,,,,,,
5902007,590,MAS,Mauritius,2007,0,0,10,0,10,10,39,3,3,4,7,5,5,8,7,10,,,,,,,,,,,,,,,
5532007,553,MAW,Malawi,2007,0,0,6,0,6,6,13,2,2,4,6,2,3,7,6,7,,,,,,,,,,,,,,,
702007,70,MEX,Mexico,2007,0,0,8,0,8,8,10,3,3,4,6,2,4,8,6,9,,,,,,,,,,,,,,,
3592007,359,MLD,Moldova,2007,0,2,9,0,9,9,16,3,3,4,7,2,4,8,7,9,,,,,,,,,,,,,,,
4322007,432,MLI,Mali,2007,0,0,7,0,7,7,15,3,3,4,5,2,4,8,5,9,,,,,,,,,,,,,,,
3482007,348,MNT,Montenegro,2007,0,0,9,0,9,9,1,3,3,4,7,2,4,8,7,9,,,,,,,,,,,,,,,
7122007,712,MON,Mongolia,2007,0,0,10,0,10,10,15,3,3,4,7,5,5,8,7,10,,,,,,,,,,,,,,,
6002007,600,MOR,Morocco,2007,0,0,0,6,-6,-6,42,3,1,2,3,3,2,2,3,3,,,,,,,,,,,,,,,
7752007,775,MYA,Myanmar (Burma),2007,0,2,0,8,-8,-8,44,2,1,4,2,4,1,3,2,1,,,,,,,,,,,,,,,
5412007,541,MZM,Mozambique,2007,0,0,5,0,5,5,13,2,2,4,4,2,4,7,4,9,,,,,,,,,,,,,,,
5652007,565,NAM,Namibia,2007,0,0,6,0,6,6,17,2,2,4,5,2,4,7,5,9,,,,,,,,,,,,,,,
7902007,790,NEP,Nepal,2007,0,0,7,1,6,6,1,2,2,4,6,3,4,7,6,8,,,,,,,,,,,,,,,
9202007,920,NEW,New Zealand,2007,0,0,10,0,10,10,130,3,3,4,7,5,5,8,7,10,,,,,,,,,,,,,,,
932007,93,NIC,Nicaragua,2007,0,0,9,0,9,9,17,3,3,4,7,2,4,8,7,9,8,1,9,2007,1,,1,10,2007,1,9,1,1,,0
4752007,475,NIG,Nigeria,2007,0,0,4,0,4,4,8,2,2,4,5,2,0,7,5,5,,,,,,,,,,,,,,,
4362007,436,NIR,Niger,2007,0,0,7,1,6,6,8,3,3,4,5,3,4,8,5,8,,,,,,,,,,,,,,,
3852007,385,NOR,Norway,2007,0,0,10,0,10,10,62,3,3,4,7,5,5,8,7,10,,,,,,,,,,,,,,,
2102007,210,NTH,Netherlands,2007,0,0,10,0,10,10,62,3,3,4,7,5,5,8,7,10,,,,,,,,,,,,,,,
6982007,698,OMA,Oman,2007,0,0,0,8,-8,-8,50,3,1,1,2,4,2,1,2,2,,,,,,,,,,,,,,,
7702007,770,PAK,Pakistan,2007,0,1,2,0,2,2,0,2,0,0,4,2,3,5,4,7,-5,3,9,2007,1,-2,11,28,2007,1,2,0,,,3
952007,95,PAN,Panama,2007,0,0,9,0,9,9,18,3,3,4,6,5,5,8,6,10,,,,,,,,,,,,,,,
1502007,150,PAR,Paraguay,2007,0,0,8,0,8,8,15,3,3,4,7,2,3,8,7,7,,,,,,,,,,,,,,,
1352007,135,PER,Peru,2007,0,0,9,0,9,9,6,3,3,4,7,2,4,8,7,9,,,,,,,,,,,,,,,
8402007,840,PHI,Philippines,2007,0,0,8,0,8,8,20,3,3,4,6,2,4,8,6,9,,,,,,,,,,,,,,,
9102007,910,PNG,Papua New Guinea,2007,0,0,4,0,4,4,32,2,2,4,5,1,0,7,5,4,,,,,,,,,,,,,,,
2902007,290,POL,Poland,2007,0,0,10,0,10,10,16,3,3,4,7,5,5,8,7,10,,,,,,,,,,,,,,,
2352007,235,POR,Portugal,2007,0,0,10,0,10,10,31,3,3,4,7,5,5,8,7,10,,,,,,,,,,,,,,,
7312007,731,PRK,Korea North,2007,0,0,0,10,-10,-10,59,3,1,1,1,4,1,1,1,1,,,,,,,,,,,,,,,
6942007,694,QAT,Qatar,2007,0,0,0,10,-10,-10,36,3,1,1,1,4,1,1,1,1,,,,,,,,,,,,,,,
7322007,732,ROK,Korea South,2007,0,0,8,0,8,8,19,3,3,4,6,2,4,8,6,9,,,,,,,,,,,,,,,
3602007,360,RUM,Romania,2007,0,0,9,0,9,9,11,3,3,4,7,2,4,8,7,9,,,,,,,,,,,,,,,
3652007,365,RUS,Russia,2007,0,0,5,1,4,4,7,2,2,4,4,3,4,7,4,8,7,12,1,2007,2,,12,2,2007,2,5,-2,1,,0
5172007,517,RWA,Rwanda,2007,0,0,0,3,-3,-3,13,2,0,0,3,3,2,5,3,3,,,,,,,,,,,,,,,
5602007,560,SAF,South Africa,2007,0,0,9,0,9,9,13,3,3,4,7,2,4,8,7,9,,,,,,,,,,,,,,,
922007,92,SAL,El Salvador,2007,0,0,7,0,7,7,23,3,3,4,5,2,4,8,5,9,,,,,,,,,,,,,,,
6702007,670,SAU,Saudi Arabia,2007,0,0,0,10,-10,-10,81,3,1,1,1,4,1,1,1,1,,,,,,,,,,,,,,,
4332007,433,SEN,Senegal,2007,0,0,7,0,7,7,7,3,3,4,5,2,4,8,5,9,8,6,2,2007,1,,6,3,2007,1,7,-1,1,,0
3422007,342,SER,Serbia,2007,0,2,9,1,8,8,1,3,3,4,7,3,4,8,7,8,,,,,,,,,,,,,,,
4512007,451,SIE,Sierra Leone,2007,0,0,8,1,7,7,5,3,3,4,6,3,4,8,6,8,5,9,16,2007,1,,9,17,2007,1,7,2,1,,0
8302007,830,SIN,Singapore,2007,0,0,2,4,-2,-2,42,2,2,4,3,4,2,7,3,2,,,,,,,,,,,,,,,
3172007,317,SLO,Slovak Republic,2007,0,0,10,0,10,10,14,3,3,4,7,5,5,8,7,10,,,,,,,,,,,,,,,
3492007,349,SLV,Slovenia,2007,0,0,10,0,10,10,16,3,3,4,7,5,5,8,7,10,,,,,,,,,,,,,,,
9402007,940,SOL,Solomon Islands,2007,0,0,9,1,8,8,3,3,3,4,7,3,4,8,7,8,,,,,,,,,,,,,,,
5202007,520,SOM,Somalia,2007,0,3,-77,-77,-77,0,0,-77,-77,-77,-77,-77,-77,-77,-77,-77,,,,,,-77,,,,,,-77,,1,-77
2302007,230,SPN,Spain,2007,0,0,10,0,10,10,29,3,3,4,7,5,5,8,7,10,,,,,,,,,,,,,,,
7802007,780,SRI,Sri Lanka,2007,0,2,7,1,6,6,59,3,3,4,5,3,4,8,5,8,,,,,,,,,,,,,,,
6252007,625,SUD,Sudan,2007,0,0,0,4,-4,-4,2,1,0,0,2,3,2,4,2,3,,,,,,,,,,,,,,,
1152007,115,SUR,Suriname,2007,0,0,6,1,5,5,16,2,2,4,5,3,4,7,5,8,,,,,,,,,,,,,,,
5722007,572,SWA,Swaziland,2007,0,0,0,9,-9,-9,34,3,1,2,2,4,1,2,2,1,,,,,,,,,,,,,,,
3802007,380,SWD,Sweden,2007,0,0,10,0,10,10,90,3,3,4,7,5,5,8,7,10,,,,,,,,,,,,,,,
2252007,225,SWZ,Switzerland,2007,0,0,10,0,10,10,159,3,3,4,7,5,5,8,7,10,,,,,,,,,,,,,,,
6522007,652,SYR,Syria,2007,0,0,0,7,-7,-7,44,2,1,4,3,4,1,3,3,1,,,,,,,,,,,,,,,
7022007,702,TAJ,Tajikistan,2007,0,0,1,4,-3,-3,9,2,1,4,3,3,3,3,3,6,,,,,,,,,,,,,,,
7132007,713,TAW,Taiwan,2007,0,0,10,0,10,10,15,3,3,4,7,5,5,8,7,10,,,,,,,,,,,,,,,
5102007,510,TAZ,Tanzania,2007,0,0,2,3,-1,-1,12,2,2,4,3,3,2,7,3,3,,,,,,,,,,,,,,,
8002007,800,THI,Thailand,2007,0,0,2,3,-1,-1,0,2,1,4,4,3,3,3,4,6,-5,6,4,2007,1,-1,,,,,,0,,,3
7012007,701,TKM,Turkmenistan,2007,0,0,0,9,-9,-9,16,2,1,4,1,4,1,3,1,1,,,,,,,,,,,,,,,
4612007,461,TOG,Togo,2007,0,0,1,5,-4,-4,14,2,1,4,2,3,3,3,2,6,,,,,,,,,,,,,,,
522007,52,TRI,Trinidad and Tobago,2007,0,0,10,0,10,10,45,3,3,4,7,5,5,8,7,10,,,,,,,,,,,,,,,
6162007,616,TUN,Tunisia,2007,0,0,1,5,-4,-4,20,2,1,4,2,3,3,3,2,6,,,,,,,,,,,,,,,
6402007,640,TUR,Turkey,2007,0,0,8,1,7,7,24,3,3,4,7,3,3,8,7,6,,,,,,,,,,,,,,,
6962007,696,UAE,UAE,2007,0,0,0,8,-8,-8,36,3,1,2,3,4,1,2,3,1,,,,,,,,,,,,,,,
5002007,500,UGA,Uganda,2007,0,0,1,2,-1,-1,2,2,0,0,3,3,3,5,3,6,,,,,,,,,,,,,,,
2002007,200,UKG,United Kingdom,2007,0,0,10,0,10,10,127,3,3,4,7,5,5,8,7,10,,,,,,,,,,,,,,,
3692007,369,UKR,Ukraine,2007,0,0,7,0,7,7,16,3,3,4,6,2,3,8,6,7,,,,,,,,,,,,,,,
1652007,165,URU,Uruguay,2007,0,0,10,0,10,10,22,3,3,4,7,5,5,8,7,10,,,,,,,,,,,,,,,
22007,2,USA,United States,2007,0,0,10,0,10,10,198,3,3,4,7,5,5,8,7,10,,,,,,,,,,,,,,,
7042007,704,UZB,Uzbekistan,2007,0,0,0,9,-9,-9,16,2,1,4,1,4,1,3,1,1,,,,,,,,,,,,,,,
1012007,101,VEN,Venezuela,2007,0,0,5,0,5,5,38,3,3,4,4,2,3,8,4,7,,,,,,5,,,,,,,,,-2
8182007,818,VIE,Vietnam,2007,0,0,0,7,-7,-7,53,2,1,4,3,4,1,3,3,1,,,,,,,,,,,,,,,
6792007,679,YEM,Yemen,2007,0,0,1,3,-2,-2,14,1,0,0,2,3,3,4,2,6,,,,,,,,,,,,,,,
4902007,490,ZAI,Congo Kinshasa,2007,0,1,6,1,5,5,1,2,2,4,5,3,4,7,5,8,,,,,,,,,,,,,,,
5512007,551,ZAM,Zambia,2007,0,0,5,0,5,5,6,2,2,4,5,2,3,7,5,7,,,,,,,,,,,,,,,
5522007,552,ZIM,Zimbabwe,2007,0,0,1,5,-4,-4,8,2,1,4,2,3,3,3,2,6,,,,,,,,,,,,,,,
7002008,700,AFG,Afghanistan,2008,0,2,-66,-66,-66,,0,-66,-66,-66,-66,-66,-66,-66,-66,-66,,,,,,-66,,,,,,-66,,,-66
3392008,339,ALB,Albania,2008,0,0,9,0,9,9,11,3,3,4,7,2,4,8,7,9,,,,,,,,,,,,,,,
6152008,615,ALG,Algeria,2008,0,0,3,1,2,2,4,2,0,0,5,3,3,5,5,6,,,,,,,,,,,,,,,
5402008,540,ANG,Angola,2008,0,0,2,4,-2,-2,11,2,1,4,3,3,4,3,3,8,,,,,,,,,,,,,,,
1602008,160,ARG,Argentina,2008,0,0,8,0,8,8,25,3,3,4,6,2,4,8,6,9,,,,,,,,,,,,,,,
3712008,371,ARM,Armenia,2008,0,0,5,0,5,5,10,2,2,4,5,2,3,7,5,7,,,,,,,,,,,,,,,
9002008,900,AUL,Australia,2008,0,0,10,0,10,10,107,3,3,4,7,5,5,8,7,10,,,,,,,,,,,,,,,
3052008,305,AUS,Austria,2008,0,0,10,0,10,10,62,3,3,4,7,5,5,8,7,10,,,,,,,,,,,,,,,
3732008,373,AZE,Azerbaijan,2008,0,2,0,7,-7,-7,13,2,1,4,2,4,2,3,2,2,,,,,,,,,,,,,,,
6922008,692,BAH,Bahrain,2008,0,0,0,7,-7,-7,33,3,1,1,2,3,2,1,2,3,,,,,,,,,,,,,,,
2112008,211,BEL,Belgium,2008,0,0,8,0,8,8,64,3,3,4,7,2,3,8,7,7,,,,,,,,,,,,,,,
4342008,434,BEN,Benin,2008,0,0,7,0,7,7,17,3,3,4,5,2,4,8,5,9,,,,,,,,,,,,,,,
4392008,439,BFO,Burkina Faso,2008,0,0,2,2,0,0,7,2,0,0,3,3,4,5,3,8,,,,,,,,,,,,,,,
7602008,760,BHU,Bhutan,2008,1,0,3,0,3,3,0,3,2,3,4,2,0,6,4,5,-6,5,7,2008,1,,5,8,2008,1,3,9,1,,3
3702008,370,BLR,Belarus,2008,0,0,0,7,-7,-7,12,2,1,4,2,4,2,3,2,2,,,,,,,,,,,,,,,
7712008,771,BNG,Bangladesh,2008,0,0,0,6,-6,-6,1,2,1,4,2,3,2,3,2,3,,,,,,,,,,,,,,,
1452008,145,BOL,Bolivia,2008,0,0,8,0,8,8,26,3,3,4,7,2,3,8,7,7,,,,,,,,,,,,,,,
3462008,346,BOS,Bosnia,2008,0,3,-66,-66,-66,,0,-66,-66,-66,-66,-66,-66,-66,-66,-66,,,,,,-66,,,,,,-66,,,-66
5712008,571,BOT,Botswana,2008,0,0,8,0,8,8,42,2,2,4,7,2,4,7,7,9,,,,,,,,,,,,,,,
1402008,140,BRA,Brazil,2008,0,0,8,0,8,8,23,3,3,4,6,2,4,8,6,9,,,,,,,,,,,,,,,
5162008,516,BUI,Burundi,2008,0,0,7,1,6,6,3,2,2,4,6,3,4,7,6,8,,,,,,,,,,,,,,,
3552008,355,BUL,Bulgaria,2008,0,0,9,0,9,9,18,3,3,4,7,2,4,8,7,9,,,,,,,,,,,,,,,
8112008,811,CAM,Cambodia,2008,0,0,3,1,2,2,10,2,0,0,4,3,4,5,4,8,,,,,,,,,,,,,,,
202008,20,CAN,Canada,2008,0,0,10,0,10,10,120,3,3,4,7,5,5,8,7,10,,,,,,,,,,,,,,,
4712008,471,CAO,Cameroon,2008,0,0,1,5,-4,-4,16,2,1,4,2,3,3,3,2,6,,,,,,,,,,,,,,,
4022008,402,CAP,Cape Verde,2008,0,0,10,0,10,10,17,3,3,4,7,5,5,8,7,10,,,,,,,,,,,,,,,
4822008,482,CEN,Central African Republic,2008,0,0,1,2,-1,-1,5,2,0,0,3,3,3,5,3,6,,,,,,,,,,,,,,,
4832008,483,CHA,Chad,2008,0,0,1,3,-2,-2,16,2,0,0,2,3,3,5,2,6,,,,,,,,,,,,,,,
1552008,155,CHL,Chile,2008,0,0,10,0,10,10,19,3,3,4,7,5,5,8,7,10,,,,,,,,,,,,,,,
7102008,710,CHN,China,2008,0,0,0,7,-7,-7,59,2,1,4,3,4,1,3,3,1,,,,,,,,,,,,,,,
1002008,100,COL,Colombia,2008,0,3,7,0,7,7,51,3,3,4,6,2,3,8,6,7,,,,,,,,,,,,,,,
5812008,581,COM,Comoros,2008,0,0,9,0,9,9,2,3,3,4,7,2,4,8,7,9,,,,,,,,,,,,,,,
4842008,484,CON,Congo Brazzaville,2008,0,0,0,4,-4,-4,11,2,0,0,2,3,2,5,2,3,,,,,,,,,,,,,,,
942008,94,COS,Costa Rica,2008,0,0,10,0,10,10,89,3,3,4,7,5,5,8,7,10,,,,,,,,,,,,,,,
